SubjectID;Condition;Medium;Ending;Interactivity;Earning;Donation;Percentage;AssICRC;EmbodyAv;Age;Gender;ExperienceVR;Student;Socioeconomic;FamiliarICRC;DonatedICRC;LinkICRC;Angry;Afraid;Excited;Disgusted;Sad;Stressed;Moved;Bored;Calm;Proud;Joyful;Stimulating;Enriching;Pleasant;Vivid;Moving;Engaging;Educational;Interesting;AspectsInspiringDonations;RegularDon;sp1;sp2;sp3;spAV;em1;em2;emAV;im1;im2;im3;imAV;M1;M2;M3;M4;malAV;SE1;SE2;SE3;seAV;Mor;Nat;G1;G2;G3;gAV;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;ssAV;TM_Base;TM_P1;TM_P2;TM_End;TM_P1_Delta;TM_P2_Delta;TM_End_Delta;EC_Base;EC_P1;EC_P2;EC_End;EC_P1_Delta;EC_P2_Delta;EC_End_Delta;Pamp_Base;Pamp_P1;Pamp_P2;Pamp_End;Pamp_P1_Delta;Pamp_P2_Delta;Pamp_End_Delta;AOC_Baseline;AOC_P1;AOC_P2;AOC_End;AOC_P1_Delta;AOC_P2_Delta;AOC_End_Delta;HR_Amp_Base;HR_Amp_P1;HR_Amp_P2;HR_Amp_End;HR_Amp_P1_Delta;HR_Amp_P2_Delta;HR_Amp_End_Delta;BPM_Base;BPM_P1;BPM_P2;BPM_End;BPM_P1_Delta;BPM_P2_Delta;BPM_End_Delta;TM_ex;TM_ex_Delta;EC_ex;EC_ex_Delta;Pamp_ex;Pamp_ex_Delta;AOC_ex;AOC_ex_Delta;HR_Amp_ex;HR_Amp_ex_Delta;BPM_ex;BPM_ex_Delta
53172510;5;0;0;1;12.7;0;0;0.060563;0;21;0;2;Yes;1;2;1;N;3;1;1;1;1;2;1;3;3;1;1;1;1;2;2;1;1;1;1;"Une poussée demotions charitable qui a ete activée""";No;1;1;1;1;1;1;1;1;1;1;1;2;1;5;1;2.25;1;5;1;2.333333333;4;1;1;1;5;2.333333333;5;2;4;5;4;5;4;5;4.25;16.41714693;19.75441786;20.22567674;20.40968809;3.337270934;3.808529814;3.992541163;0.136887028;0.177349886;0.181788134;0.1953125;0.040462858;0.044901106;0.058425472;0.292973652;0.398184044;0.471692442;0.556613652;0.105210392;0.17871879;0.26364;16.41849585;19.74724941;20.23122434;20.4790696;3.328753559;3.81272849;4.060573746;1.014914971;1.485142769;1.407365037;1.560348402;0.470227797;0.392450066;0.545433431;78.04319372;69.93377483;75.33539732;73.80073801;-8.109418883;-2.7077964;-4.24245571;19.9900473;3.572900374;0.17956901;0.042681982;0.434938243;0.141964591;19.98923688;3.570741025;1.446253903;0.431338931;72.63458608;-5.408607642
53471510;5;0;0;1;9.1;3;32.96703297;0.65;0.5;20;0;1;Yes;1;2;2;N;3;1;1;3;4;1;4;1;2;1;1;2;1;1;1;2;2;1;1;;Maybe;3;3;3;3;4;4;4;2;2;1;1.666666667;1;1;3;2;1.75;1;5;3;3;3;3;2;2;2;2;4;5;1;3;3;3;1;4;3;6.178007651;6.873770028;8.186237219;8.83365313;0.695762378;2.008229569;2.655645479;0.066263563;0.050263885;0.173272688;0.132450331;-0.015999678;0.107009125;0.066186768;0.026204264;0.049977867;0.107273737;0.160903767;0.023773603;0.081069473;0.134699503;6.177244233;6.872955783;8.193101503;8.822418424;0.69571155;2.015857271;2.645174191;0.232349496;0.305540524;0.642994982;0.736189632;0.073191028;0.410645486;0.503840137;96.37517479;95.26248399;92.04648813;94.48818898;-1.112690793;-4.328686662;-1.886985811;7.530003624;1.351995973;0.111768287;0.045504723;0.078625802;0.052421538;7.533028643;1.35578441;0.474267753;0.241918257;93.65448606;-2.720688727
53651510;5;0;0;1;9.4;0.7;7.446808511;0.770654;0.433259;20;1;1;Yes;4;2;1;N;1;2;1;2;1;3;1;2;2;1;1;3;2;2;1;1;2;1;4;L engagement de la responsabilité;Maybe;1;1;2;1.333333333;1;4;2.5;3;2;1;2;4;2;1;1;2;4;1;1;2;5;1;4;1;2;2.333333333;4;4;1;5;2;4;1;2;2.875;3.199212417;5.243598422;4.466925003;4.564463924;2.044386005;1.267712586;1.365251507;0.032711809;0.079344089;0.063938619;0.089686099;0.04663228;0.03122681;0.05697429;0.073569056;0.051609557;0.052593791;0.148247365;-0.021959499;-0.020975265;0.074678309;3.201192641;5.23927816;4.467501866;4.53966682;2.038085519;1.266309225;1.338474179;0.092756433;0.122535763;0.210379393;0.149227319;0.029779329;0.117622959;0.056470885;85.50832712;91.30434783;94.94505495;97.70114943;5.796020707;9.436727826;12.19282231;4.855261713;1.656049296;0.071641354;0.038929545;0.052101674;-0.021467382;4.853390013;1.652197372;0.166457578;0.073701144;93.12470139;7.616374267
53911310;5;0;0;1;9.9;5;50.50505051;0.723332;0.80499;23;0;1;Yes;2;2;0;N;1;2;3;1;1;3;2;1;1;1;1;3;2;1;2;2;2;3;3;"La mise en situation, à moins de se retrouver confrontés à la réalité, on ne se rend pas réellement compte de la situation et de ce que d'autres personnes doivent endurer.""";Maybe;3;3;2;2.666666667;4;4;4;3;3;2;2.666666667;1;1;1;1;1;1;2;4;2.333333333;2;1;2;2;3;2.333333333;4;1;3;4;5;4;4;3;3.5;4.32354719;6.45745604;5.790567415;6.082758636;2.13390885;1.467020225;1.759211446;0.113904483;0.052521008;0.085178876;0.307692308;-0.061383475;-0.028725607;0.193787825;0.24532934;0.512076449;0.384682162;0.236596459;0.266747108;0.139352821;-0.008732881;4.322792833;6.451629842;5.791968569;6.101804508;2.128837009;1.469175736;1.779011675;0.401920359;0.786175986;0.77568248;0.837866119;0.384255627;0.373762121;0.43594576;108.5347805;97.95918367;105.3093462;107.4918567;-10.57559679;-3.225434259;-1.042923786;6.124011727;1.800464538;0.068849942;-0.045054541;0.448379305;0.203049965;6.121799206;1.799006373;0.780929233;0.379008874;101.6342649;-6.900515525
54022910;5;0;0;1;9.8;4.8;48.97959184;0.631679;0.644258;21;1;2;Yes;1;2;0;N;2;2;1;4;3;3;2;2;2;1;1;3;2;1;2;2;2;3;3;"Le fait de s'immerger et de """"prendre la place"""" du personnage qu'on est en train de bouger. Du moment où dans le jeu on est en stricte contact avec la croix rouge,  alors on a un sentiment d'obligation d'investissement envers eux.";Yes;2;3;2;2.333333333;4;4;4;2;2;2;2;2;3;2;3;2.5;2;2;4;2.666666667;4;2;4;4;4;4;4;4;3;2;4;2;2;3;3;2.552480754;4.484754075;3.030357776;2.77557083;1.932273321;0.477877022;0.223090076;0;0;0.022192632;0;0;0.022192632;0;0;0;0.030349977;0;;0.030349977;;2.552647573;4.481793069;3.030217486;2.785644758;1.929145496;0.477569913;0.232997186;0.346792726;0.280528563;0.471085425;0.295286488;-0.066264162;0.1242927;-0.051506238;96.91116477;88.11070319;87.09457927;87.59124088;-8.800461574;-9.816585496;-9.31992389;3.757555925;1.205075171;0.011096316;0.011096316;0.015174988;0.015174988;3.756005277;1.203357704;0.375806994;0.029014269;87.60264123;-9.308523535
54052010;5;0;0;1;9.9;10;101.010101;0.692292;0.59273;22;1;0;Yes;1;2;0;N;1;2;1;3;4;3;4;1;1;1;1;4;2;1;2;5;2;2;4;La detresse presente, La partie sur les soims administres , Les enfants;Yes;4;3;1;2.666666667;2;5;3.5;3;3;1;2.333333333;1;1;1;1;1;2;4;3;3;4;2;2;2;3;2.333333333;5;4;3;5;1;4;4;2;3.5;11.51271317;13.56402623;13.10254363;14.20209645;2.051313056;1.589830457;2.689383279;0.099009901;0.124781632;0.103648425;0.125549278;0.025771731;0.004638524;0.026539377;0.159586407;0.209794767;0.305566376;0.474769885;0.05020836;0.145979969;0.315183478;11.51132822;13.56870454;13.122606;14.15624153;2.057376322;1.611277785;2.644913308;0.643380285;0.979399651;0.84248239;0.834870973;0.336019366;0.199102105;0.191490688;125.4776195;112.3941493;115.1631478;119.2842942;-13.08347014;-10.3144717;-6.193325254;13.33328493;1.820571757;0.114215028;0.015205127;0.257680572;0.098094164;13.34565527;1.834327054;0.910941021;0.267560735;113.7786486;-11.69897092
54432010;5;0;0;1;9.6;5;52.08333333;0.965475;0.382601;20;0;2;Yes;1;2;0;N;1;1;2;1;3;1;2;2;4;1;2;2;1;1;2;2;2;2;2;;No;2;2;1;1.666666667;1;3;2;2;2;1;1.666666667;2;2;3;4;2.75;3;3;3;3;4;4;2;2;4;2.666666667;4;4;4;4;3;3;4;3;3.625;11.41802281;11.85503555;11.36565466;11.43471523;0.43701274;-0.052368153;0.016692416;0.066716704;0.071191267;0.023860654;0;0.004474563;-0.04285605;-0.066716704;0.049096481;0.067138795;0.110569108;0;0.018042314;0.061472627;-0.049096481;11.41563679;11.85733786;11.36551366;11.43499472;0.441701074;-0.050123123;0.019357933;0.091672169;0.05943956;0.066348797;0.044738194;-0.03223261;-0.025323372;-0.046933975;95.43954649;86.97788698;92.83753431;88.14270724;-8.461659515;-2.602012178;-7.296839253;11.61034511;0.192322294;0.04752596;-0.019190744;0.088853952;0.039757471;11.61142576;0.195788975;0.062894179;-0.028777991;89.90771065;-5.531835847
54870810;6;0;1;1;9.9;7.5;75.75757576;0.984908;0.953471;27;0;1;Yes;5;2;0;N;2;3;3;3;3;4;2;1;2;3;2;2;4;3;4;4;4;4;4;Cette expérience simule assez bien les conditions réelles d'un conflit sur lequel intervient le CICR et donne envie de soutenir ses actions;Yes;4;4;3;3.666666667;4;5;4.5;4;3;3;3.333333333;1;1;1;1;1;1;2;4;2.333333333;4;2;3;3;3;3;4;5;4;1;3;4;4;2;3.375;4.309202572;4.542591286;3.83661481;3.704999277;0.233388714;-0.472587762;-0.604203294;0.032730546;0.048614487;0;0;0.015883941;-0.032730546;-0.032730546;0.059068207;0.031939661;0;0;-0.027128547;-0.059068207;-0.059068207;4.307277432;4.541231928;3.836640547;3.703821736;0.233954495;-0.470636885;-0.603455696;0.114261919;0.48681099;0.550500482;0.543127977;0.372549071;0.436238563;0.428866058;97.07400942;97.36612158;97.09193246;97.16052854;0.292112166;0.017923041;0.086519119;4.189603048;-0.119599524;0.024307244;-0.008423302;0.01596983;-0.043098377;4.188936237;-0.118341195;0.518655736;0.404393817;97.22902702;0.155017604
55180810;5;0;0;1;15.3;2;13.07189542;0.785005;0.804583;21;1;1;Yes;2;1;1;N;2;4;3;2;4;4;4;1;1;1;1;4;4;1;4;4;4;4;5;"Les gens se rendent compte de la réalité du """"terrain""";Yes;4;4;3;3.666666667;4;4;4;4;4;2;3.333333333;1;1;1;1;1;1;1;5;2.333333333;4;2;5;5;1;3.666666667;4;4;1;2;5;3;1;2;2.75;5.642779579;6.811391134;7.750627129;8.852439991;1.168611555;2.10784755;3.209660411;0.083486392;0.101651842;0.104076323;0.118413262;0.018165451;0.020589931;0.034926871;0.099981087;0.184558675;0.233987398;0.949526968;0.084577588;0.134006311;0.849545881;5.642016173;6.798873034;7.762870782;8.878334482;1.156856861;2.120854609;3.236318309;0.345046029;0.657207539;0.571160916;0.620807001;0.312161511;0.226114887;0.275760972;98.47655921;97.43321111;97.49205228;100.3095975;-1.043348107;-0.984506934;1.833038311;7.281009132;1.638229552;0.102864083;0.019377691;0.209273036;0.109291949;7.280871908;1.638855735;0.614184227;0.269138199;97.46263169;-1.01392752
55291510;5;0;0;1;12;6;50;0.6695;0.659173;22;1;2;Yes;2;2;2;N;1;1;1;1;2;1;2;1;3;1;1;5;4;3;3;3;4;3;5;Se rendre compte de la realite du danger auquel ils font face , ainsi que la necessite d une telle aide.;Maybe;3;2;1;2;3;4;3.5;2;4;3;3;1;1;1;2;1.25;4;1;4;3;4;2;4;2;4;3.333333333;4;4;4;5;5;4;4;5;4.375;9.630898895;12.73611596;14.54945467;16.16873138;3.10521706;4.918555774;6.537832487;0.116366054;0.155199172;0.12539185;0.070671378;0.038833118;0.009025795;-0.045694676;0.307508524;0.454743268;0.709678342;1.079089996;0.147234743;0.402169818;0.771581472;9.634855922;12.69422654;14.55424483;16.02114377;3.059370617;4.919388905;6.386287845;0.735993957;0.53072332;0.782854714;0.660271619;-0.205270637;0.046860756;-0.075722338;89.65051494;90.68825911;87.75276612;90.04739336;1.037744168;-1.897748822;0.396878423;13.64278531;4.011886417;0.140295511;0.023929457;0.582210805;0.274702281;13.62423568;3.989379761;0.656789017;-0.07920494;89.22051261;-0.430002327
55730610;5;0;0;1;9.7;8.5;87.62886598;1;0.895223;30;1;0;No;2;2;0;N;2;4;2;4;3;3;3;1;2;1;1;3;4;1;4;3;4;4;4;Être empathique;Maybe;3;3;3;3;4;4;4;4;4;4;4;3;1;2;3;2.25;2;3;4;3;4;2;4;4;2;3.333333333;5;4;3;1;4;3;4;2;3.25;5.584834679;7.679872107;8.373255775;9.150937469;2.095037427;2.788421096;3.566102789;0.083388926;0.091759956;0.065473592;0.15048909;0.00837103;-0.017915334;0.067100164;0.358000027;0.182298054;0.748636603;0.140445627;-0.175701973;0.390636576;-0.217554401;5.581909348;7.677865489;8.350810489;9.091466411;2.095956141;2.768901141;3.509557063;0.659642128;0.722060297;0.705290513;0.359449633;0.06241817;0.045648386;-0.300192494;93.95521132;86.62613982;94.2408377;95.47738693;-7.329071497;0.285626381;1.52217562;8.026563941;2.441729262;0.078616774;-0.004772152;0.465467329;0.107467302;8.014337989;2.432428641;0.713675405;0.054033278;90.43348876;-3.521722558
55971310;5;0;0;1;9.6;4.6;47.91666667;0.860139;0.812373;19;0;1;Yes;6;2;0;N;3;3;1;3;3;3;5;1;2;1;1;3;3;1;5;5;5;3;3;Ils se mettraient dans la peau des personnes vivants pour de vrai ces experiences;Yes;4;4;4;4;5;4;4.5;4;4;3;3.666666667;2;3;1;4;2.5;4;4;3;3.666666667;1;2;1;3;4;2.666666667;3;4;2;4;3;4;4;4;3.5;4.717112171;5.802047632;6.588958169;7.502956717;1.08493546;1.871845998;2.785844546;0.099667774;0.123213406;0.134978789;0.082101806;0.023545632;0.035311015;-0.017565968;0.125407788;0.143256225;0.345834294;0.650472722;0.017848436;0.220426506;0.525064934;4.719386188;5.79943899;6.611868319;7.515386931;1.080052802;1.892482131;2.796000743;0.111460717;0.666382329;0.773840946;0.507436195;0.554921612;0.662380229;0.395975478;91.88052167;81.55046564;87.89297659;88.56088561;-10.33005602;-3.987545077;-3.319636057;6.1955029;1.478390729;0.129096097;0.029428323;0.244545259;0.119137471;6.205653654;1.486267466;0.720111637;0.60865092;84.72172112;-7.15880055
56130111;5;0;0;1;9.9;1;10.1010101;0.715883;0.761847;23;1;0;Yes;1;1;1;N;1;3;1;2;3;3;4;1;3;4;1;4;4;3;5;4;3;3;4;"Le fait de vivre ce que certaines personnes vivemt au quotidien""";Maybe;3;3;4;3.333333333;4;3;3.5;4;4;3;3.666666667;3;3;1;2;2.25;4;3;4;3.666666667;5;3;4;5;3;4;4;3;2;3;5;5;1;3;3.25;3.134041986;3.019510359;1.929260004;1.660272205;-0.114531627;-1.204781982;-1.473769781;0.05011694;0.027314941;0;0;-0.022801998;-0.05011694;-0.05011694;0.189680928;0.091972194;0;0;-0.097708734;;-0.189680928;3.138071007;3.0195592;1.928998421;1.660981453;-0.118511807;-1.209072585;-1.477089554;0.228274903;0.545466107;0.627517504;0.607498754;0.317191204;0.399242601;0.379223851;89.09888626;90.11051289;89.85704561;93.65244537;1.011626629;0.758159345;4.553559105;2.474385181;-0.659656804;0.013657471;-0.036459469;0.045986097;-0.143694831;2.47427881;-0.663792196;0.586491806;0.358216902;89.98377925;0.884892987
56270810;5;0;0;1;12.4;2.4;19.35483871;0.991495;0.71538;21;1;2;Yes;3;2;0;N;1;4;4;4;3;4;4;1;2;1;1;4;4;1;4;4;4;5;4;Le fait que l on ne nous raconte pas ce qui se passe dans les pays en guerre mais que l on puisse la vivre concrètement.;Maybe;4;4;4;4;4;5;4.5;4;4;4;4;3;1;2;2;2;4;3;4;3.666666667;4;2;3;4;2;3;3;4;3;2;4;3;3;2;3;4.840636673;6.353881554;7.592289154;8.038186936;1.51324488;2.751652481;3.197550263;0.074153415;0.075339026;0.137656776;0.201884253;0.00118561;0.063503361;0.127730838;0.258857919;0.147343189;0.174531362;0.398429323;-0.111514729;-0.084326557;0.139571404;4.841876091;6.354865645;7.586962248;8.066525222;1.512989554;2.745086157;3.224649131;0.269766361;0.425484893;0.978723015;0.48215884;0.155718532;0.708956655;0.212392479;91.86220669;93.67681499;95.74468085;99.78308026;1.814608298;3.882474161;7.92087357;6.973085354;2.13244868;0.106497901;0.032344486;0.160937276;-0.097920643;6.970913947;2.129037856;0.702103954;0.432337593;94.71074792;2.84854123
56351910;5;0;0;1;9.8;0;0;0.24898;0.151918;25;0;1;Yes;6;2;1;N;1;1;3;1;2;1;1;2;4;3;2;2;1;2;1;1;2;1;2;Sympathisation avec le médecin et enfant bléssé.;No;2;2;2;2;2;2;2;2;2;1;1.666666667;2;2;1;2;1.75;2;5;1;2.666666667;3;2;1;1;5;2.333333333;4;3;2;3;4;2;1;3;2.75;14.51040544;15.96672613;16.09737511;16.86227314;1.456320689;1.58696967;2.351867701;0.099428287;0.170274872;0.168837434;0;0.070846585;0.069409146;-0.099428287;0.378978168;0.223998993;0.325513723;0;-0.154979175;-0.053464445;-0.378978168;14.52196609;15.9699181;16.06463733;16.62817031;1.447952011;1.542671246;2.10620422;0.882432559;0.663749644;0.876776367;0.692312339;-0.218682915;-0.005656191;-0.19012022;73.43448738;71.44666836;70.88989442;70.84468665;-1.987819028;-2.544592964;-2.589800735;16.03205062;1.521645179;0.169556153;0.070127866;0.274756358;-0.10422181;16.01727772;1.495311628;0.770263006;-0.112169553;71.16828139;-2.266205996
56430610;5;0;0;1;9.9;7.5;75.75757576;0.591729;0.651931;25;0;0;No;2;2;0;N;2;3;4;1;2;3;3;2;2;2;1;4;1;1;1;2;4;2;4;L'aspect emotionelle mais je ne pense pas que cette scenario soit reel;No;1;3;2;2;2;5;3.5;3;2;1;2;2;4;3;4;3.25;1;4;1;2;4;3;1;1;5;2.333333333;5;5;3;2;5;3;1;2;3.25;9.202953231;8.603360193;8.747223582;8.519540602;-0.599593037;-0.455729648;-0.683412628;0.041240515;0.051800052;0.045045045;0;0.010559537;0.00380453;-0.041240515;0.165775136;0.073234745;0.058821623;0;-0.09254039;-0.106953513;-0.165775136;9.199533974;8.602119021;8.742924374;8.513595848;-0.597414953;-0.4566096;-0.685938126;0.088588879;0.073516988;0.064809164;0.061557995;-0.015071891;-0.023779715;-0.027030884;72.31110645;70.60316314;78.85472894;70.79646018;-1.707943311;6.543622483;-1.514646277;8.675291888;-0.527661343;0.048422548;0.007182034;0.066028184;-0.099746952;8.672521697;-0.527012277;0.069163076;-0.019425803;74.72894604;2.417839586
56481310;5;0;0;1;12.2;2.2;18.03278689;0.775927;0.867634;37;0;2;No;6;2;0;N;3;1;1;2;2;1;3;1;4;1;1;3;4;4;4;4;4;4;5;Le  fait de voir des combats et de voir des gens innocents mourrir.;Maybe;3;3;3;3;2;4;3;3;3;3;3;2;1;2;2;1.75;3;2;3;2.666666667;4;2;4;4;2;3.333333333;4;2;3;3;4;2;4;2;3;3.157934112;3.500731218;2.817081177;2.796180596;0.342797106;-0.340852935;-0.361753516;0.065957622;0.084231806;0.121114251;0.135777325;0.018274184;0.055156629;0.069819703;0.22965107;0.064006363;0.052125566;0.388845269;-0.165644707;-0.177525504;0.159194199;3.169113686;3.49982121;2.814550912;2.769460563;0.330707523;-0.354562774;-0.399653123;0.82962828;1.291450519;0.780386197;0.93054181;0.46182224;-0.049242083;0.10091353;80.96144693;71.33011716;71.5851874;74.47633825;-9.631329769;-9.376259529;-6.485108683;3.158906197;0.000972086;0.102673029;0.036715406;0.058065965;-0.171585105;3.157186061;-0.011927625;1.035918358;0.206290079;71.45765228;-9.503794649
56530311;5;0;0;1;9.1;2;21.97802198;0.894293;1;20;1;0;Yes;4;1;0;N;4;3;1;2;3;3;3;1;3;2;1;3;4;1;4;4;3;4;4;"Le fait de se rendfd compte du quotidien affreux de certaines personnes dans le monde  et qu'il est important de soutenir les organismes qui leur viennent en aide.""";Maybe;5;4;3;4;5;5;5;3;3;4;3.333333333;1;1;1;1;1;2;2;4;2.666666667;3;2;4;2;3;3;5;1;4;3;5;5;1;4;3.5;7.067495159;8.290911296;8.271080705;8.400575186;1.223416136;1.203585545;1.333080027;0.065724614;0.041502386;0.085708164;0;-0.024222227;0.01998355;-0.065724614;0.066473341;0.108858881;0.079118314;0;0.04238554;0.012644973;-0.066473341;7.067239781;8.283500857;8.271161322;8.362218412;1.216261076;1.203921541;1.294978631;0.125759956;0.334195494;0.331152396;0.323751525;0.208435537;0.20539244;0.197991569;89.80542159;86.82698446;87.74651008;92.41706161;-2.978437122;-2.058911505;2.611640025;8.280996;1.213500841;0.063605275;-0.002119339;0.093988598;0.027515256;8.27733109;1.210091309;0.332673945;0.206913989;87.28674727;-2.518674313
56702510;5;0;0;1;9.8;3;30.6122449;0.855065;0.608399;19;1;0;Yes;1;1;1;D;1;1;2;1;1;2;2;1;4;3;3;3;4;3;3;2;3;3;4;Le fait de sauver un enfant dans une zone de conflit,  pas de sécurité;Maybe;5;3;3;3.666666667;5;4;4.5;4;3;4;3.666666667;3;1;4;3;2.75;3;1;4;2.666666667;4;1;4;3;4;3.666666667;4;2;1;1;5;5;5;1;3;5.641573807;5.550542862;5.713334112;6.628930945;-0.091030945;0.071760305;0.987357138;0.143575018;0.075376884;0.106315118;0.181598063;-0.068198134;-0.0372599;0.038023045;0.147151073;0.046054363;0.144540197;0.272168361;-0.101096711;-0.002610876;0.125017287;5.638921835;5.550181349;5.714460855;6.681548953;-0.088740486;0.075539019;1.042627117;0.643068646;0.686064624;0.622022606;0.581673006;0.042995977;-0.021046041;-0.061395641;88.06357444;84.46298227;90.84924292;97.82608696;-3.600592167;2.785668482;9.762512516;5.631938487;-0.00963532;0.090846001;-0.052729017;0.09529728;-0.051853793;5.632321102;-0.006600733;0.654043615;0.010974968;87.6561126;-0.407461842
56761510;5;0;0;1;12.2;0;0;0.797904;0.010116;25;0;2;Yes;6;2;0;N;1;1;3;1;1;1;1;1;4;1;1;3;1;1;3;1;3;2;3;Le visuel;No;2;2;2;2;1;4;2.5;2;2;2;2;1;1;1;3;1.5;5;1;1;2.333333333;3;1;1;1;5;2.333333333;3;5;2;1;4;3;5;5;3.5;15.59761731;16.64791806;17.87573136;18.75395802;1.050300746;2.278114047;3.156340708;0.182557464;0.212314225;0.166251039;0.229007634;0.029756761;-0.016306425;0.046450169;0.529159093;0.406505022;0.521672607;0.343239421;-0.122654071;-0.007486486;-0.185919672;15.59950358;16.64474969;17.87018082;18.64397939;1.045246107;2.270677234;3.044475805;1.042682884;0.349968504;1.106000406;1.047475305;-0.692714381;0.063317522;0.00479242;91.61073826;85.17569678;88.17891374;87.10503843;-6.435041473;-3.431824517;-4.505699826;17.26182471;1.664207397;0.189282632;0.006725168;0.464088815;-0.065070278;17.25746526;1.657961671;0.727984455;-0.31469843;86.67730526;-4.933432995
56821510;5;0;0;1;12.4;10;80.64516129;0.770684;0.551728;25;0;2;Yes;2;2;0;N;1;1;1;1;3;2;3;1;4;1;1;3;4;2;4;4;4;4;4;Se plonger dans la vie des personnes qui souffrent de ces guerres au quotidien. Se rendre compte de la realite du terrain,  plus que juste aux infos;Maybe;3;3;2;2.666666667;4;4;4;2;3;3;2.666666667;1;1;1;1;1;3;2;4;3;4;1;4;3;1;2.666666667;4;2;4;4;5;4;5;2;3.75;9.039057702;7.506912487;7.322098743;7.658082371;-1.532145215;-1.716958959;-1.380975331;0.09942005;0.12345679;0.081499593;0;0.02403674;-0.017920457;-0.09942005;0.510484223;0.144964214;0.24897651;0;-0.365520009;-0.261507713;-0.510484223;9.048526719;7.503860926;7.321832626;7.567291407;-1.544665793;-1.726694093;-1.481235313;0.101249799;0.119397905;0.170718493;0.194622;0.018148106;0.069468694;0.093372201;80.72993315;77.52723588;83.0014672;87.20930233;-3.20269727;2.271534052;6.47936918;7.414505615;-1.624552087;0.102478191;0.003058142;0.196970362;-0.313513861;7.412846776;-1.635679943;0.145058199;0.0438084;80.26435154;-0.465581609
61031510;6;0;1;1;12.4;2.4;19.35483871;0.99477;1;25;1;2;Yes;1;2;0;N;4;3;2;4;4;3;4;1;1;1;1;5;4;1;4;3;4;5;5;Le fait de voire une situation reelle devant les yeux en se mettant Dans la place d'une personne qui a besoin d'aide fait réaliser comment On peut se sentir dans la realité et pas juste imaginer;Yes;5;4;4;4.333333333;5;5;5;4;5;4;4.333333333;1;1;1;1;1;2;3;5;3.333333333;4;1;5;4;1;3.333333333;5;5;4;3;5;5;4;5;4.5;5.619957434;7.361477689;7.86523061;7.94813222;1.741520255;2.245273176;2.328174786;0.124090007;0.122850123;0.11682243;0.141442716;-0.001239884;-0.007267577;0.017352709;0.130088195;0.357166037;0.31289431;0.387347538;0.227077842;0.182806115;0.257259343;5.623275318;7.36836855;7.888160716;7.962431365;1.745093233;2.264885398;2.339156047;0.645312285;0.782461541;0.811507576;0.847126981;0.137149255;0.16619529;0.201814696;98.75560893;103.328621;107.0313661;104.7835991;4.573012074;8.275757211;6.027990163;7.613354149;1.993396715;0.119836276;-0.00425373;0.335030174;0.204941979;7.628264633;2.004989315;0.796984558;0.151672273;105.1799936;6.424384642
62030810;6;0;1;1;12.8;10;78.125;1;0.763507;21;0;3;Yes;3;2;0;N;1;1;2;1;3;4;3;1;2;1;1;3;4;4;3;2;4;4;4;Aider la fille en besoin. La miise en situation dans ce genre de conflit;Yes;4;2;2;2.666666667;4;3;3.5;4;5;2;3.666666667;1;1;3;2;1.75;2;3;4;3;2;1;3;3;3;3;5;2;4;2;2;1;1;3;2.5;4.323652972;7.155348359;8.033464934;7.398477722;2.831695388;3.709811962;3.07482475;0.082311301;0.105932203;0.081081081;0.136332652;0.023620902;-0.00123022;0.05402135;0.081344286;0.073131442;0.545090165;0.104074565;-0.008212843;0.46374588;0.022730279;4.326243434;7.15716063;8.079091892;7.385598978;2.830917196;3.752848458;3.059355543;0.99621071;1.21458862;0.93543943;0.977985156;0.21837791;-0.06077128;-0.018225553;120.5980066;112.4236253;116.7846309;119.8224852;-8.17438139;-3.813375704;-0.775521437;7.594406647;3.270753675;0.093506642;0.011195341;0.309110804;0.227766518;7.618126261;3.291882827;1.075014025;0.078803315;114.6041281;-5.993878547
62060211;6;0;1;1;9.8;1;10.20408163;0.729997;0.880848;21;1;1;Yes;2;2;0;N;1;3;2;4;3;4;2;1;2;2;1;2;4;2;4;4;3;4;5;"Faire face a la realite de la situation et voir que le CICR sinvestit beaucoup pour aider les gens dans des zones de conflit donc simuler leurs efforts permet de montrer leur actions concretes et sensibilier""";Yes;4;4;2;3.333333333;4;4;4;3;4;3;3.333333333;1;2;1;3;1.75;2;2;4;2.666666667;3;3;5;5;2;4;2;2;2;1;2;2;2;2;1.875;6.801089274;8.278531184;9.391622254;9.80229217;1.47744191;2.59053298;3.001202896;0.074300338;0.047950132;0.090122567;0.08097166;-0.026350207;0.015822228;0.006671321;0.22524797;0.416526977;0.40633848;0.081295636;0.191279007;0.18109051;-0.143952334;6.806766556;8.287382162;9.404839977;9.704668651;1.480615606;2.598073422;2.897902095;0.259652175;0.571742451;0.5266361;0.374561219;0.312090277;0.266983925;0.114909044;126.1057661;145.1411094;;;19.03534329;;;8.835076719;2.033987445;0.069036349;-0.005263989;0.411432729;0.186184759;8.84611107;2.039344514;0.549189276;0.289537101;;
